,Time,T2s_1s,W10s_1s,Wds_1s
140,2018-03-27 00:00:00,10.552856,2.9894595,336.42224
141,2018-03-19 19:00:00,17.805725,1.1862692,208.50603
142,2018-03-20 21:00:00,19.571198,1.2167281,13.198517
143,2018-03-13 00:00:00,15.207855,6.112434,21.043243
144,2018-03-14 10:00:00,13.384766,2.9655738,22.90686
145,2018-03-10 10:00:00,11.311005,6.5809636,358.747
146,2018-03-07 14:00:00,12.407227,0.78564346,231.06598
147,2018-03-11 18:00:00,21.40387,7.131071,356.6893
148,2018-03-14 04:00:00,13.928741,2.748072,336.19077
149,2018-03-22 09:00:00,10.849579,3.5927417,323.84592
150,2018-03-21 22:00:00,16.94812,0.88726926,228.42807
151,2018-03-27 11:00:00,7.984314,0.90369403,280.50357
152,2018-03-12 12:00:00,12.811279,2.1250954,64.088486
153,2018-03-27 13:00:00,12.298798,2.0137432,198.52998
154,2018-03-23 01:00:00,14.6762085,8.523266,5.428253
155,2018-03-08 20:00:00,18.527466,8.406677,9.035828
156,2018-03-09 15:00:00,16.772919,0.8519131,191.43442
157,2018-03-22 20:00:00,18.763977,10.553476,8.767273
158,2018-03-27 04:00:00,9.0303955,3.0573838,318.08557
159,2018-03-11 01:00:00,14.254089,8.062826,9.287842
160,2018-03-23 09:00:00,12.832764,3.840968,4.5668335
161,2018-03-11 06:00:00,12.894745,3.8180945,329.46677
162,2018-03-16 13:00:00,15.2960205,5.6021113,7.165619
163,2018-03-13 16:00:00,20.810272,6.8810205,11.981934
164,2018-03-11 21:00:00,19.907928,5.4541097,355.14447
165,2018-03-15 04:00:00,15.063721,9.80554,349.51532
166,2018-03-18 11:00:00,14.768005,6.0879927,10.827545
167,2018-03-12 09:00:00,12.101196,1.0810331,306.3015
168,2018-03-16 07:00:00,13.269592,0.35082936,71.55315
169,2018-03-14 15:00:00,19.823822,2.6287754,195.15033
170,2018-03-09 22:00:00,16.382385,4.6568837,357.5456
171,2018-03-01 16:00:00,17.83902,6.872075,343.30823
172,2018-03-19 13:00:00,14.564301,0.90065265,79.35582
173,2018-03-11 16:00:00,21.116241,2.3762026,340.75314
174,2018-03-06 22:00:00,16.47586,4.7163095,1.6257324
175,2018-03-26 22:00:00,12.252655,5.5381474,8.130859
176,2018-03-01 15:00:00,18.068726,7.684169,352.90744
177,2018-03-21 21:00:00,18.066895,3.8275535,188.08806
178,2018-03-22 01:00:00,13.462433,5.4670243,4.904114
179,2018-03-25 13:00:00,12.40802,2.678754,162.68274
180,2018-03-21 02:00:00,14.526093,5.4959645,12.355255
181,2018-03-09 09:00:00,11.305481,1.499785,196.68903
182,2018-03-22 14:00:00,18.627228,0.37101,272.47327
183,2018-03-20 05:00:00,12.2951355,0.35453242,267.74365
184,2018-03-17 21:00:00,20.533905,5.3502917,347.03506
185,2018-03-21 01:00:00,14.193329,6.237005,4.9981384
186,2018-03-12 10:00:00,11.646515,6.0468073,0.4072876
187,2018-03-23 08:00:00,13.11554,6.287215,6.981201
188,2018-03-05 12:00:00,12.073425,1.9748868,212.59001
189,2018-03-07 09:00:00,9.398285,0.23780513,224.3967
190,2018-03-13 23:00:00,16.462616,7.9920077,10.3828125
191,2018-03-11 11:00:00,13.341614,0.34358618,318.56067
192,2018-03-27 18:00:00,17.22165,6.294466,4.314911
193,2018-03-26 17:00:00,16.043976,8.136403,11.3697815
194,2018-03-19 18:00:00,16.910034,4.527412,200.83041
195,2018-03-26 14:00:00,13.593323,1.9026762,196.45808
196,2018-03-16 18:00:00,21.371246,1.0896907,311.01813
197,2018-03-05 17:00:00,19.488312,5.5212855,6.2111816
198,2018-03-03 16:00:00,18.026306,9.628011,343.7486
199,2018-03-04 08:00:00,12.802002,3.0363715,340.99023
200,2018-03-27 14:00:00,14.706055,1.9154334,189.71059
201,2018-03-27 01:00:00,10.652039,1.421562,352.6736
202,2018-03-17 09:00:00,13.346588,1.5365094,22.810272
203,2018-03-14 07:00:00,13.6024475,4.6054783,347.67065
204,2018-03-13 19:00:00,21.906006,5.8837304,6.040161
205,2018-03-02 13:00:00,12.408264,3.0466397,337.34442
206,2018-03-14 18:00:00,21.08078,7.46134,7.512268
207,2018-03-03 22:00:00,16.678345,5.338267,351.17535
208,2018-03-10 18:00:00,17.026154,9.30643,356.7354
209,2018-03-21 15:00:00,14.154297,2.0358722,191.15503
210,2018-03-16 08:00:00,13.317108,1.6200298,48.89023
211,2018-03-06 23:00:00,14.487915,5.5098357,357.49744
212,2018-03-04 17:00:00,20.056824,8.601658,352.25793
213,2018-03-03 09:00:00,11.774963,0.5900456,188.46222
214,2018-03-27 16:00:00,15.869446,8.431981,8.784576
215,2018-03-04 07:00:00,12.581543,4.87942,356.10086
216,2018-03-13 12:00:00,15.036804,1.0309424,118.049225
217,2018-03-06 02:00:00,15.271912,3.0671394,356.64108
218,2018-03-04 15:00:00,18.639496,5.6254716,355.61475
219,2018-03-12 01:00:00,14.740662,5.5306163,3.1884155
220,2018-03-08 09:00:00,10.114868,0.5457569,211.75809
221,2018-03-05 22:00:00,16.221039,6.8591766,16.588577
222,2018-03-05 20:00:00,20.298462,3.3391705,356.58554
